threshold,auc,tp,fp,tn,fn,accuracy,precision,recall,fpr
0.751,0.6317761645767116,22486.0,4371.0,26312.0,32897.0,0.567,0.8372,0.406,0.1425
0.752,0.6315181455572785,22378.0,4327.0,26356.0,33005.0,0.5662,0.838,0.4041,0.141
0.753,0.6312367892149142,22262.0,4280.0,26403.0,33121.0,0.5654,0.8387,0.402,0.1395
0.754,0.6308195603097241,22149.0,4243.0,26440.0,33234.0,0.5646,0.8392,0.3999,0.1383
0.755,0.6306337656190562,22049.0,4199.0,26484.0,33334.0,0.5639,0.84,0.3981,0.1369
0.756,0.6301443123851008,21928.0,4162.0,26521.0,33455.0,0.5629,0.8405,0.3959,0.1356
0.757,0.6296819432744325,21810.0,4125.0,26558.0,33573.0,0.562,0.8409,0.3938,0.1344
0.758,0.6292827704514334,21699.0,4088.0,26595.0,33684.0,0.5611,0.8415,0.3918,0.1332
0.759,0.6287008244465504,21584.0,4060.0,26623.0,33799.0,0.5601,0.8417,0.3897,0.1323
0.76,0.6281263720423786,21459.0,4026.0,26657.0,33924.0,0.5591,0.842,0.3875,0.1312
0.761,0.6275792297346896,21328.0,3987.0,26696.0,34055.0,0.558,0.8425,0.3851,0.1299
0.762,0.6270082981576779,21207.0,3955.0,26728.0,34176.0,0.557,0.8428,0.3829,0.1289
0.763,0.6263688890522566,21073.0,3920.0,26763.0,34310.0,0.5558,0.8432,0.3805,0.1278
0.764,0.6257176089981665,20907.0,3868.0,26815.0,34476.0,0.5545,0.8439,0.3775,0.1261
0.765,0.6251574658758303,20789.0,3837.0,26846.0,34594.0,0.5535,0.8442,0.3754,0.1251
0.766,0.6247845206553209,20643.0,3779.0,26904.0,34740.0,0.5524,0.8453,0.3727,0.1232
0.767,0.6241898471809716,20458.0,3713.0,26970.0,34925.0,0.5511,0.8464,0.3694,0.121
0.768,0.6237983939318796,20328.0,3665.0,27018.0,35055.0,0.5501,0.8472,0.367,0.1194
0.769,0.6234342507792703,20192.0,3612.0,27071.0,35191.0,0.5491,0.8483,0.3646,0.1177
0.77,0.622580832993916,20000.0,3558.0,27125.0,35383.0,0.5475,0.849,0.3611,0.116
0.771,0.6217164007806905,19814.0,3508.0,27175.0,35569.0,0.546,0.8496,0.3578,0.1143
0.772,0.6212470373876872,19614.0,3426.0,27257.0,35769.0,0.5446,0.8513,0.3542,0.1117
0.773,0.6205030385894739,19463.0,3388.0,27295.0,35920.0,0.5433,0.8517,0.3514,0.1104
0.774,0.6198000286219769,19266.0,3322.0,27361.0,36117.0,0.5418,0.8529,0.3479,0.1083
0.775,0.6192223287358256,19054.0,3240.0,27443.0,36329.0,0.5402,0.8547,0.344,0.1056
0.776,0.6182799390067039,18872.0,3197.0,27486.0,36511.0,0.5386,0.8551,0.3408,0.1042
0.777,0.6176665315305764,18712.0,3146.0,27537.0,36671.0,0.5374,0.8561,0.3379,0.1025
0.778,0.6170764613773803,18560.0,3098.0,27585.0,36823.0,0.5362,0.857,0.3351,0.101
0.779,0.6158187681294977,18316.0,3040.0,27643.0,37067.0,0.534,0.8577,0.3307,0.0991
0.78,0.6151738518101408,18185.0,3007.0,27676.0,37198.0,0.5329,0.8581,0.3283,0.098
0.781,0.6147645684520532,18044.0,2954.0,27729.0,37339.0,0.5318,0.8593,0.3258,0.0963
0.782,0.6141038084104762,17895.0,2912.0,27771.0,37488.0,0.5306,0.86,0.3231,0.0949
0.783,0.6137176364021243,17771.0,2867.0,27816.0,37612.0,0.5297,0.8611,0.3209,0.0934
0.784,0.6126528268712146,17561.0,2816.0,27867.0,37822.0,0.5278,0.8618,0.3171,0.0918
0.785,0.611575694445245,17337.0,2758.0,27925.0,38046.0,0.5259,0.8628,0.313,0.0899
0.786,0.6109292436855036,17195.0,2719.0,27964.0,38188.0,0.5247,0.8635,0.3105,0.0886
0.787,0.6097294654845508,16952.0,2658.0,28025.0,38431.0,0.5226,0.8645,0.3061,0.0866
0.788,0.609206790365771,16784.0,2597.0,28086.0,38599.0,0.5213,0.866,0.3031,0.0846
0.789,0.6086924653685,16644.0,2551.0,28132.0,38739.0,0.5203,0.8671,0.3005,0.0831
0.79,0.608045788635563,16511.0,2517.0,28166.0,38872.0,0.5191,0.8677,0.2981,0.082
0.791,0.6070060768411648,16311.0,2470.0,28213.0,39072.0,0.5173,0.8685,0.2945,0.0805
0.792,0.6064426388648643,16180.0,2432.0,28251.0,39203.0,0.5162,0.8693,0.2921,0.0793
0.793,0.6057658091278717,16022.0,2386.0,28297.0,39361.0,0.5149,0.8704,0.2893,0.0778
0.794,0.605370609078424,15897.0,2341.0,28342.0,39486.0,0.514,0.8716,0.287,0.0763
0.795,0.6047344948269672,15776.0,2313.0,28370.0,39607.0,0.5129,0.8721,0.2849,0.0754
0.796,0.6039706795329826,15621.0,2274.0,28409.0,39762.0,0.5116,0.8729,0.2821,0.0741
0.797,0.6034376205339333,15506.0,2243.0,28440.0,39877.0,0.5106,0.8736,0.28,0.0731
0.798,0.6026570576249461,15369.0,2215.0,28468.0,40014.0,0.5093,0.874,0.2775,0.0722
0.799,0.6020685219121344,15228.0,2173.0,28510.0,40155.0,0.5082,0.8751,0.275,0.0708
0.8,0.601333325181821,15087.0,2140.0,28543.0,40296.0,0.5069,0.8758,0.2724,0.0697
0.801,0.6008148014378032,14970.0,2107.0,28576.0,40413.0,0.506,0.8766,0.2703,0.0687
0.802,0.6002744748112385,14856.0,2077.0,28606.0,40527.0,0.505,0.8773,0.2682,0.0677
0.803,0.5996130368500744,14734.0,2050.0,28633.0,40649.0,0.5039,0.8779,0.266,0.0668
0.804,0.5990621477420297,14608.0,2014.0,28669.0,40775.0,0.5028,0.8788,0.2638,0.0656
0.805,0.5984438635995686,14498.0,1991.0,28692.0,40885.0,0.5018,0.8793,0.2618,0.0649
0.806,0.5978801996500724,14376.0,1958.0,28725.0,41007.0,0.5008,0.8801,0.2596,0.0638
0.807,0.597009130356933,14238.0,1935.0,28748.0,41145.0,0.4995,0.8804,0.2571,0.0631
0.808,0.5964020866155387,14113.0,1903.0,28780.0,41270.0,0.4984,0.8812,0.2548,0.062
0.809,0.5958850973119053,14007.0,1876.0,28807.0,41376.0,0.4975,0.8819,0.2529,0.0611
0.81,0.5950649014113756,13862.0,1846.0,28837.0,41521.0,0.4961,0.8825,0.2503,0.0602
0.811,0.5947430081846862,13774.0,1817.0,28866.0,41609.0,0.4954,0.8835,0.2487,0.0592
0.812,0.5939331487924409,13650.0,1798.0,28885.0,41733.0,0.4942,0.8836,0.2465,0.0586
0.813,0.5924781944796279,13330.0,1710.0,28973.0,42053.0,0.4915,0.8863,0.2407,0.0557
0.814,0.5918420802281711,13209.0,1682.0,29001.0,42174.0,0.4904,0.887,0.2385,0.0548
0.815,0.5910359676362813,13080.0,1660.0,29023.0,42303.0,0.4892,0.8874,0.2362,0.0541
0.816,0.5902950377188368,12951.0,1634.0,29049.0,42432.0,0.488,0.888,0.2338,0.0533
0.817,0.5895358257460053,12829.0,1613.0,29070.0,42554.0,0.4868,0.8883,0.2316,0.0526
0.818,0.5887909230550095,12714.0,1595.0,29088.0,42669.0,0.4857,0.8885,0.2296,0.052
0.819,0.5880281902550178,12588.0,1572.0,29111.0,42795.0,0.4845,0.889,0.2273,0.0512
0.82,0.587608974963052,12482.0,1539.0,29144.0,42901.0,0.4837,0.8902,0.2254,0.0502
0.821,0.5870378174128447,12370.0,1512.0,29171.0,43013.0,0.4827,0.8911,0.2234,0.0493
0.822,0.5865842503700763,12262.0,1480.0,29203.0,43121.0,0.4818,0.8923,0.2214,0.0482
0.823,0.585958924573295,12144.0,1453.0,29230.0,43239.0,0.4807,0.8931,0.2193,0.0474
0.824,0.5855291467998491,12026.0,1414.0,29269.0,43357.0,0.4798,0.8948,0.2171,0.0461
0.825,0.5848403987422028,11910.0,1392.0,29291.0,43473.0,0.4787,0.8954,0.215,0.0454
0.826,0.5840776659422113,11784.0,1369.0,29314.0,43599.0,0.4775,0.8959,0.2128,0.0446
0.827,0.5835589162249977,11676.0,1341.0,29342.0,43707.0,0.4766,0.897,0.2108,0.0437
0.828,0.5829498860968279,11558.0,1313.0,29370.0,43825.0,0.4755,0.898,0.2087,0.0428
0.829,0.5822032229922519,11441.0,1294.0,29389.0,43942.0,0.4744,0.8984,0.2066,0.0422
0.83,0.5818522592555,11357.0,1269.0,29414.0,44026.0,0.4737,0.8995,0.2051,0.0414
0.831,0.5812139326440718,11252.0,1250.0,29433.0,44131.0,0.4727,0.9,0.2032,0.0407
0.832,0.5806782093386602,11171.0,1238.0,29445.0,44212.0,0.4719,0.9002,0.2017,0.0403
0.833,0.5801048394284816,11075.0,1220.0,29463.0,44308.0,0.471,0.9008,0.2,0.0398
0.834,0.579741326823474,10986.0,1193.0,29490.0,44397.0,0.4703,0.902,0.1984,0.0389
0.835,0.5791877734090666,10894.0,1176.0,29507.0,44489.0,0.4694,0.9026,0.1967,0.0383
0.836,0.5787357408066826,10797.0,1150.0,29533.0,44586.0,0.4686,0.9037,0.195,0.0375
0.837,0.5781425544007327,10697.0,1131.0,29552.0,44686.0,0.4677,0.9044,0.1931,0.0369
0.838,0.5774300170737637,10591.0,1116.0,29567.0,44792.0,0.4666,0.9047,0.1912,0.0364
0.839,0.577030166331178,10507.0,1094.0,29589.0,44876.0,0.4659,0.9057,0.1897,0.0357
0.84,0.5762020248835457,10390.0,1080.0,29603.0,44993.0,0.4647,0.9058,0.1876,0.0352
0.841,0.5755852751814688,10291.0,1063.0,29620.0,45092.0,0.4637,0.9064,0.1858,0.0346
0.842,0.5749594974382963,10191.0,1046.0,29637.0,45192.0,0.4628,0.9069,0.184,0.0341
0.843,0.5742705234074543,10084.0,1029.0,29654.0,45299.0,0.4617,0.9074,0.1821,0.0335
0.844,0.5737733505995922,9982.0,1003.0,29680.0,45401.0,0.4608,0.9087,0.1802,0.0327
0.845,0.5732343324402162,9888.0,984.0,29699.0,45495.0,0.46,0.9095,0.1785,0.0321
0.846,0.5726572157296818,9797.0,969.0,29714.0,45586.0,0.4591,0.91,0.1769,0.0316
0.847,0.5720041278900267,9703.0,957.0,29726.0,45680.0,0.4581,0.9102,0.1752,0.0312
0.848,0.5715408548865758,9621.0,940.0,29743.0,45762.0,0.4574,0.911,0.1737,0.0306
0.849,0.5709762870442973,9535.0,927.0,29756.0,45848.0,0.4565,0.9114,0.1722,0.0302
0.85,0.5703322272457377,9442.0,915.0,29768.0,45941.0,0.4556,0.9117,0.1705,0.0298
0.851,0.5696864070335984,9347.0,902.0,29781.0,46036.0,0.4546,0.912,0.1688,0.0294
0.852,0.5692213736165674,9263.0,884.0,29799.0,46120.0,0.4539,0.9129,0.1673,0.0288
0.853,0.568575553404428,9168.0,871.0,29812.0,46215.0,0.4529,0.9132,0.1655,0.0284
0.854,0.5679750993709624,9069.0,853.0,29830.0,46314.0,0.452,0.914,0.1638,0.0278
0.855,0.5674303480244552,8987.0,841.0,29842.0,46396.0,0.4512,0.9144,0.1623,0.0274
0.856,0.5670194828539982,8909.0,823.0,29860.0,46474.0,0.4505,0.9154,0.1609,0.0268
0.857,0.5665075488179089,8818.0,804.0,29879.0,46565.0,0.4496,0.9164,0.1592,0.0262
0.858,0.566013670864011,8729.0,785.0,29898.0,46654.0,0.4488,0.9175,0.1576,0.0256
0.859,0.5653317384874891,8630.0,772.0,29911.0,46753.0,0.4478,0.9179,0.1558,0.0252
0.86,0.5648358741468156,8548.0,757.0,29926.0,46835.0,0.447,0.9186,0.1543,0.0247
0.861,0.5643814032112646,8476.0,745.0,29938.0,46907.0,0.4463,0.9192,0.153,0.0243
0.862,0.5639286926892938,8406.0,734.0,29949.0,46977.0,0.4456,0.9197,0.1518,0.0239
0.863,0.5635574605103794,8336.0,718.0,29965.0,47047.0,0.445,0.9207,0.1505,0.0234
0.864,0.5631082708155684,8270.0,709.0,29974.0,47113.0,0.4444,0.921,0.1493,0.0231
0.865,0.5625254209179029,8191.0,701.0,29982.0,47192.0,0.4435,0.9212,0.1479,0.0228
0.866,0.5620654427684163,8122.0,691.0,29992.0,47261.0,0.4428,0.9216,0.1467,0.0225
0.867,0.561607676978901,8037.0,672.0,30011.0,47346.0,0.4421,0.9228,0.1451,0.0219
0.868,0.5610466299637825,7955.0,661.0,30022.0,47428.0,0.4413,0.9233,0.1436,0.0215
0.869,0.5603679924412249,7869.0,655.0,30028.0,47514.0,0.4403,0.9232,0.1421,0.0213
0.87,0.5598558324319401,7787.0,641.0,30042.0,47596.0,0.4395,0.9239,0.1406,0.0209
0.871,0.5593815450006179,7711.0,628.0,30055.0,47672.0,0.4388,0.9247,0.1392,0.0205
0.872,0.5588440612816262,7628.0,615.0,30068.0,47755.0,0.438,0.9254,0.1377,0.02
0.873,0.558306351589439,7554.0,607.0,30076.0,47829.0,0.4372,0.9256,0.1364,0.0198
0.874,0.5577648950968959,7485.0,602.0,30081.0,47898.0,0.4365,0.9256,0.1351,0.0196
0.875,0.5572939025195381,7422.0,596.0,30087.0,47961.0,0.4358,0.9257,0.134,0.0194
0.876,0.5568248963289559,7352.0,586.0,30097.0,48031.0,0.4351,0.9262,0.1327,0.0191
0.877,0.5563884814755963,7282.0,574.0,30109.0,48101.0,0.4344,0.9269,0.1315,0.0187
0.878,0.5557371540495213,7190.0,563.0,30120.0,48193.0,0.4335,0.9274,0.1298,0.0183
0.879,0.5551670789933071,7107.0,552.0,30131.0,48276.0,0.4327,0.9279,0.1283,0.018
0.88,0.5546690022926621,7041.0,546.0,30137.0,48342.0,0.432,0.928,0.1271,0.0178
0.881,0.554104208477188,6964.0,538.0,30145.0,48419.0,0.4312,0.9283,0.1257,0.0175
0.882,0.5536098785768989,6893.0,529.0,30154.0,48490.0,0.4304,0.9287,0.1245,0.0172
0.883,0.5530505919753602,6813.0,519.0,30164.0,48570.0,0.4296,0.9292,0.123,0.0169
0.884,0.5525344591925243,6745.0,513.0,30170.0,48638.0,0.4289,0.9293,0.1218,0.0167
0.885,0.5520744810430377,6676.0,503.0,30180.0,48707.0,0.4282,0.9299,0.1205,0.0164
0.886,0.5515856583566842,6602.0,492.0,30191.0,48781.0,0.4275,0.9306,0.1192,0.016
0.887,0.5510406810369812,6529.0,485.0,30198.0,48854.0,0.4267,0.9309,0.1179,0.0158
0.888,0.5506218703194217,6479.0,483.0,30200.0,48904.0,0.4262,0.9306,0.117,0.0157
0.889,0.5500280059938849,6406.0,479.0,30204.0,48977.0,0.4254,0.9304,0.1157,0.0156
0.89,0.5494486769233794,6331.0,473.0,30210.0,49052.0,0.4246,0.9305,0.1143,0.0154
0.891,0.5489596282638303,6266.0,467.0,30216.0,49117.0,0.4239,0.9306,0.1131,0.0152
0.892,0.548488861659668,6194.0,456.0,30227.0,49189.0,0.4232,0.9314,0.1118,0.0149
0.893,0.5478661527972644,6116.0,451.0,30232.0,49267.0,0.4223,0.9313,0.1104,0.0147
0.894,0.5472995985682101,6037.0,442.0,30241.0,49346.0,0.4215,0.9318,0.109,0.0144
0.895,0.5467455932074115,5963.0,435.0,30248.0,49420.0,0.4207,0.932,0.1077,0.0142
0.896,0.5463199668087275,5896.0,424.0,30259.0,49487.0,0.4201,0.9329,0.1065,0.0138
0.897,0.5458943404100435,5829.0,413.0,30270.0,49554.0,0.4194,0.9338,0.1052,0.0135
0.898,0.5456006138006342,5773.0,400.0,30283.0,49610.0,0.4189,0.9352,0.1042,0.013
0.899,0.5450935090588938,5706.0,394.0,30289.0,49677.0,0.4182,0.9354,0.103,0.0128
0.9,0.5445795886360291,5622.0,379.0,30304.0,49761.0,0.4174,0.9368,0.1015,0.0124
0.901,0.5440762306946443,5550.0,370.0,30313.0,49833.0,0.4167,0.9375,0.1002,0.0121
0.902,0.5435545906978726,5485.0,366.0,30317.0,49898.0,0.416,0.9374,0.099,0.0119
0.903,0.5429409098765645,5408.0,361.0,30322.0,49975.0,0.4151,0.9374,0.0976,0.0118
0.904,0.5423525527649634,5332.0,355.0,30328.0,50051.0,0.4143,0.9376,0.0963,0.0116
0.905,0.5417732236944578,5257.0,349.0,30334.0,50126.0,0.4135,0.9377,0.0949,0.0114
0.906,0.5412824146213286,5190.0,342.0,30341.0,50193.0,0.4128,0.9382,0.0937,0.0111
0.907,0.540748451729497,5111.0,331.0,30352.0,50272.0,0.412,0.9392,0.0923,0.0108
0.908,0.5402343053334365,5036.0,321.0,30362.0,50347.0,0.4113,0.9401,0.0909,0.0105
0.909,0.5398049321343971,4974.0,313.0,30370.0,50409.0,0.4107,0.9408,0.0898,0.0102
0.91,0.5392110678088602,4901.0,309.0,30374.0,50482.0,0.4099,0.9407,0.0885,0.0101
0.911,0.5387475688322136,4828.0,297.0,30386.0,50555.0,0.4092,0.942,0.0872,0.0097
0.912,0.5382820834687915,4762.0,289.0,30394.0,50621.0,0.4085,0.9428,0.086,0.0094
0.913,0.5379159065574214,4707.0,281.0,30402.0,50676.0,0.4079,0.9437,0.085,0.0092
0.914,0.5374973218130574,4648.0,274.0,30409.0,50735.0,0.4073,0.9443,0.0839,0.0089
0.915,0.5369215135697119,4577.0,270.0,30413.0,50806.0,0.4065,0.9443,0.0826,0.0088
0.916,0.5365319993354105,4514.0,259.0,30424.0,50869.0,0.4059,0.9457,0.0815,0.0084
0.917,0.5360700347991483,4452.0,253.0,30430.0,50931.0,0.4053,0.9462,0.0804,0.0082
0.918,0.5355486207755722,4378.0,244.0,30439.0,51005.0,0.4045,0.9472,0.079,0.008
0.919,0.5349800801597424,4306.0,239.0,30444.0,51077.0,0.4038,0.9474,0.0777,0.0078
0.92,0.5345795514975696,4249.0,232.0,30451.0,51134.0,0.4032,0.9482,0.0767,0.0076
0.921,0.5341574459260456,4186.0,223.0,30460.0,51197.0,0.4026,0.9494,0.0756,0.0073
0.922,0.533657608811821,4118.0,216.0,30467.0,51265.0,0.4018,0.9502,0.0744,0.007
0.923,0.5331740673662075,4050.0,208.0,30475.0,51333.0,0.4011,0.9512,0.0731,0.0068
0.924,0.5326398785011802,3980.0,202.0,30481.0,51403.0,0.4004,0.9517,0.0719,0.0066
0.925,0.5318870302630818,3893.0,200.0,30483.0,51490.0,0.3994,0.9511,0.0703,0.0065
0.926,0.5314413613954311,3831.0,193.0,30490.0,51552.0,0.3988,0.952,0.0692,0.0063
0.927,0.5308512438702497,3753.0,186.0,30497.0,51630.0,0.398,0.9528,0.0678,0.0061
0.928,0.5301706199609165,3674.0,184.0,30499.0,51709.0,0.3971,0.9523,0.0663,0.006
0.929,0.5297771329530638,3625.0,181.0,30502.0,51758.0,0.3965,0.9524,0.0655,0.0059
0.93,0.5292717886249034,3560.0,176.0,30507.0,51823.0,0.3958,0.9529,0.0643,0.0057
0.931,0.5289166261414047,3499.0,164.0,30519.0,51884.0,0.3953,0.9552,0.0632,0.0053
0.932,0.5283914653174729,3430.0,158.0,30525.0,51953.0,0.3945,0.956,0.0619,0.0051
0.933,0.5277218558360111,3345.0,152.0,30531.0,52038.0,0.3936,0.9565,0.0604,0.005
0.934,0.5270989210004117,3276.0,152.0,30531.0,52107.0,0.3928,0.9557,0.0592,0.005
0.935,0.5264418603872054,3196.0,148.0,30535.0,52187.0,0.3919,0.9557,0.0577,0.0048
0.936,0.5259237412175937,3135.0,146.0,30537.0,52248.0,0.3912,0.9555,0.0566,0.0048
0.937,0.5254961284321341,3075.0,139.0,30544.0,52308.0,0.3906,0.9568,0.0555,0.0045
0.938,0.5249421230713354,3001.0,132.0,30551.0,52382.0,0.3898,0.9579,0.0542,0.0043
0.939,0.5244405255435307,2931.0,124.0,30559.0,52452.0,0.3891,0.9594,0.0529,0.004
0.94,0.5239133783328234,2869.0,122.0,30561.0,52514.0,0.3884,0.9592,0.0518,0.004
0.941,0.5233267816348022,2795.0,117.0,30566.0,52588.0,0.3876,0.9598,0.0505,0.0038
0.942,0.5228322257613174,2733.0,113.0,30570.0,52650.0,0.3869,0.9603,0.0493,0.0037
0.943,0.5223737820522153,2675.0,109.0,30574.0,52708.0,0.3863,0.9608,0.0483,0.0036
0.944,0.5218070018499654,2605.0,105.0,30578.0,52778.0,0.3856,0.9613,0.047,0.0034
0.945,0.521202349069753,2529.0,100.0,30583.0,52854.0,0.3847,0.962,0.0457,0.0033
0.946,0.520691497527657,2467.0,97.0,30586.0,52916.0,0.384,0.9622,0.0445,0.0032
0.947,0.5201410129940184,2397.0,92.0,30591.0,52986.0,0.3833,0.963,0.0433,0.003
0.948,0.5195977960878952,2326.0,86.0,30597.0,53057.0,0.3825,0.9643,0.042,0.0028
0.949,0.5191428732059532,2272.0,84.0,30599.0,53111.0,0.3819,0.9643,0.041,0.0027
0.95,0.5186736410421755,2211.0,79.0,30604.0,53172.0,0.3813,0.9655,0.0399,0.0026
0.951,0.5181211701217613,2148.0,78.0,30605.0,53235.0,0.3806,0.965,0.0388,0.0025
0.952,0.5176085581660852,2084.0,74.0,30609.0,53299.0,0.3799,0.9657,0.0376,0.0024
0.953,0.5170688620871222,2017.0,70.0,30613.0,53366.0,0.3791,0.9665,0.0364,0.0023
0.954,0.5166500513695627,1967.0,68.0,30615.0,53416.0,0.3786,0.9666,0.0355,0.0022
0.955,0.5161770724054292,1911.0,66.0,30617.0,53472.0,0.3779,0.9666,0.0345,0.0022
0.956,0.5156589532358175,1850.0,64.0,30619.0,53533.0,0.3773,0.9666,0.0334,0.0021
0.957,0.5151300456115303,1786.0,61.0,30622.0,53597.0,0.3765,0.967,0.0322,0.002
0.958,0.5146227148965942,1728.0,60.0,30623.0,53655.0,0.3759,0.9664,0.0312,0.002
0.959,0.5142003833518747,1674.0,56.0,30627.0,53709.0,0.3753,0.9676,0.0302,0.0018
0.96,0.5135902233577265,1601.0,53.0,30630.0,53782.0,0.3745,0.968,0.0289,0.0017
0.961,0.513016175527961,1532.0,50.0,30633.0,53851.0,0.3737,0.9684,0.0277,0.0016
0.962,0.5124907887308336,1472.0,49.0,30634.0,53911.0,0.373,0.9678,0.0266,0.0016
0.963,0.5120629499721786,1421.0,47.0,30636.0,53962.0,0.3725,0.968,0.0257,0.0015
0.964,0.5116135343041719,1364.0,43.0,30640.0,54019.0,0.3719,0.9694,0.0246,0.0014
0.965,0.5110791194659491,1303.0,42.0,30641.0,54080.0,0.3712,0.9688,0.0235,0.0014
0.966,0.5107380402910903,1258.0,38.0,30645.0,54125.0,0.3707,0.9707,0.0227,0.0012
0.967,0.5103535813243332,1210.0,35.0,30648.0,54173.0,0.3702,0.9719,0.0218,0.0011
0.968,0.5098354621547215,1149.0,33.0,30650.0,54234.0,0.3695,0.9721,0.0207,0.0011
0.969,0.5093263710262055,1089.0,31.0,30652.0,54294.0,0.3688,0.9723,0.0197,0.001
0.97,0.5089888126785068,1048.0,29.0,30654.0,54335.0,0.3683,0.9731,0.0189,0.0009
0.971,0.508474214336055,991.0,29.0,30654.0,54392.0,0.3677,0.9716,0.0179,0.0009
0.972,0.5080047561990816,939.0,29.0,30654.0,54444.0,0.3671,0.97,0.017,0.0009
0.973,0.5076997891886055,898.0,25.0,30658.0,54485.0,0.3666,0.9729,0.0162,0.0008
0.974,0.5072719504299501,847.0,23.0,30660.0,54536.0,0.3661,0.9736,0.0153,0.0007
0.975,0.5068910122903532,803.0,22.0,30661.0,54580.0,0.3656,0.9733,0.0145,0.0007
0.976,0.5063711327071615,740.0,19.0,30664.0,54643.0,0.3649,0.975,0.0134,0.0006
0.977,0.5059829269400489,697.0,19.0,30664.0,54686.0,0.3644,0.9735,0.0126,0.0006
0.978,0.5056543966334457,657.0,17.0,30666.0,54726.0,0.3639,0.9748,0.0119,0.0006
0.979,0.5052915145760399,615.0,16.0,30667.0,54768.0,0.3635,0.9746,0.0111,0.0005
0.98,0.5049990964338193,579.0,14.0,30669.0,54804.0,0.3631,0.9764,0.0105,0.0005
0.981,0.5046452424175094,538.0,13.0,30670.0,54845.0,0.3626,0.9764,0.0097,0.0004
0.982,0.5043292609791619,503.0,13.0,30670.0,54880.0,0.3622,0.9748,0.0091,0.0004
0.983,0.5040747154149038,473.0,12.0,30671.0,54910.0,0.3619,0.9753,0.0085,0.0004
0.984,0.5038274374781614,442.0,10.0,30673.0,54941.0,0.3615,0.9779,0.008,0.0003
0.985,0.5034753438754314,403.0,10.0,30673.0,54980.0,0.3611,0.9758,0.0073,0.0003
0.986,0.5031829257332107,367.0,8.0,30675.0,55016.0,0.3607,0.9787,0.0066,0.0003
0.987,0.5028290717169006,326.0,7.0,30676.0,55057.0,0.3602,0.979,0.0059,0.0002
0.988,0.5023866977032142,277.0,7.0,30676.0,55106.0,0.3596,0.9754,0.005,0.0002
0.989,0.5020942795609935,241.0,5.0,30678.0,55142.0,0.3592,0.9797,0.0044,0.0002
0.99,0.5018397339967355,211.0,4.0,30679.0,55172.0,0.3589,0.9814,0.0038,0.0001
0.991,0.5014786123529098,171.0,4.0,30679.0,55212.0,0.3584,0.9771,0.0031,0.0001
0.992,0.5010615620489303,123.0,3.0,30680.0,55260.0,0.3579,0.9762,0.0022,0.0001
0.993,0.5008070164846723,93.0,2.0,30681.0,55290.0,0.3576,0.9789,0.0017,0.0001
0.994,0.5005632593750899,66.0,2.0,30681.0,55317.0,0.3572,0.9706,0.0012,0.0001
0.995,0.50035209360273,39.0,0.0,30683.0,55344.0,0.357,1.0,0.0007,0.0
0.996,0.5002076449451998,23.0,0.0,30683.0,55360.0,0.3568,1.0,0.0004,0.0
0.997,0.5000361121643826,4.0,0.0,30683.0,55379.0,0.3566,1.0,0.0001,0.0
0.998,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
0.999,0.5,0.0,0.0,30683.0,55383.0,0.3565,,0.0,0.0
